#FOR THE FULL HISTORICAL DATA VISIT : https://ork.ad
time,open,high,low,close,volume
2025-10-03T16:00:00Z,128.64,128.651,128.609,128.624,272.0
2025-10-06T00:00:00Z,128.624,128.741,128.301,128.449,3310.0
2025-10-06T08:00:00Z,128.449,128.591,128.375,128.459,3935.0
2025-10-06T16:00:00Z,128.459,128.461,128.429,128.455,530.0
2025-10-07T00:00:00Z,128.455,128.474,128.309,128.369,2148.0
2025-10-07T08:00:00Z,128.369,128.611,128.239,128.591,3781.0
2025-10-07T16:00:00Z,128.591,128.591,128.509,128.529,519.0
2025-10-08T00:00:00Z,128.529,128.851,128.529,128.829,2393.0
2025-10-08T08:00:00Z,128.829,129.041,128.825,128.881,3678.0
2025-10-08T16:00:00Z,128.881,128.881,128.824,128.859,732.0
2025-10-09T00:00:00Z,128.859,128.884,128.739,128.77,2305.0
2025-10-09T08:00:00Z,128.77,128.934,128.621,128.67,3831.0
2025-10-09T16:00:00Z,128.67,128.69,128.649,128.675,460.0
2025-10-10T00:00:00Z,128.675,128.921,128.675,128.91,2054.0
2025-10-10T08:00:00Z,128.91,129.381,128.9,129.355,5911.0
2025-10-10T16:00:00Z,129.355,129.391,129.32,129.336,723.0
2025-10-13T00:00:00Z,129.336,129.411,129.129,129.355,2457.0
2025-10-13T08:00:00Z,129.355,129.489,129.339,129.379,3347.0
2025-10-13T16:00:00Z,129.379,129.441,129.369,129.439,330.0
2025-10-14T00:00:00Z,129.439,129.929,129.439,129.749,3075.0
2025-10-14T08:00:00Z,129.749,129.851,129.54,129.689,5852.0
2025-10-14T16:00:00Z,129.689,129.771,129.68,129.74,630.0
2025-10-15T00:00:00Z,129.74,129.931,129.74,129.865,2482.0
2025-10-15T08:00:00Z,129.865,130.161,129.859,129.999,4333.0
2025-10-15T16:00:00Z,129.999,130.011,129.969,129.991,528.0
2025-10-16T00:00:00Z,129.991,130.11,129.91,130.026,2750.0
2025-10-16T08:00:00Z,130.026,130.421,129.869,130.34,6309.0
2025-10-16T16:00:00Z,130.34,130.381,130.311,130.346,882.0
2025-10-17T00:00:00Z,130.346,130.539,130.199,130.305,4555.0
2025-10-17T08:00:00Z,130.305,130.356,129.861,129.93,8181.0
2025-10-17T16:00:00Z,129.93,129.951,129.899,129.915,613.0
2025-10-20T00:00:00Z,129.915,129.94,129.749,129.819,2524.0
2025-10-20T08:00:00Z,129.819,130.001,129.799,129.969,4208.0
2025-10-20T16:00:00Z,129.969,130.001,129.959,129.98,550.0
2025-10-21T00:00:00Z,129.98,130.165,129.921,129.99,2322.0
2025-10-21T08:00:00Z,129.99,130.281,129.959,130.24,4149.0
2025-10-21T16:00:00Z,130.24,130.261,130.199,130.226,522.0
2025-10-22T00:00:00Z,130.226,130.361,130.14,130.271,2754.0
2025-10-22T08:00:00Z,130.271,130.341,130.039,130.211,4834.0
2025-10-22T16:00:00Z,130.211,130.221,130.161,130.179,654.0
2025-10-23T00:00:00Z,130.179,130.179,129.919,129.951,2007.0
2025-10-23T08:00:00Z,129.951,130.031,129.879,129.911,3912.0
2025-10-23T16:00:00Z,129.911,129.94,129.879,129.891,562.0
2025-10-24T00:00:00Z,129.891,130.041,129.49,129.621,2835.0
2025-10-24T08:00:00Z,129.621,129.751,129.399,129.521,4619.0
2025-10-24T16:00:00Z,129.521,129.521,129.459,129.489,524.0
2025-10-27T00:00:00Z,129.489,129.489,129.275,129.384,2113.0
2025-10-27T08:00:00Z,129.384,129.61,129.369,129.591,3734.0
2025-10-27T16:00:00Z,129.591,129.621,129.569,129.619,475.0
2025-10-28T00:00:00Z,129.619,129.711,129.54,129.634,2100.0
2025-10-28T08:00:00Z,129.634,129.651,129.43,129.559,3736.0
2025-10-28T16:00:00Z,129.559,129.581,129.55,129.569,417.0
2025-10-29T00:00:00Z,129.569,129.596,129.43,129.54,2254.0
2025-10-29T08:00:00Z,129.54,129.571,129.289,129.336,4387.0
2025-10-29T16:00:00Z,129.336,129.361,129.199,129.235,1158.0
2025-10-30T00:00:00Z,129.235,129.371,129.189,129.219,2697.0
2025-10-30T08:00:00Z,129.219,129.431,129.119,129.38,4906.0
2025-10-30T16:00:00Z,129.38,129.411,129.349,129.395,606.0
2025-10-31T00:00:00Z,129.395,129.395,129.149,129.22,2031.0
2025-10-31T08:00:00Z,129.22,129.441,129.201,129.42,4417.0
2025-10-31T16:00:00Z,129.42,129.465,129.419,129.46,612.0
2025-11-03T00:00:00Z,129.46,129.46,129.229,129.261,1974.0
2025-11-03T08:00:00Z,129.261,129.316,129.049,129.121,3336.0
2025-11-03T16:00:00Z,129.121,129.141,129.109,129.129,347.0
2025-11-04T00:00:00Z,129.129,129.331,129.129,129.22,2323.0
2025-11-04T08:00:00Z,129.22,129.341,129.185,129.241,2636.0
2025-11-04T16:00:00Z,129.241,129.269,129.236,129.269,263.0
2025-11-05T00:00:00Z,129.269,129.381,129.209,129.279,2006.0
2025-11-05T08:00:00Z,129.279,129.3,128.949,128.99,4121.0
2025-11-05T16:00:00Z,128.99,129.011,128.979,129.011,459.0
2025-11-06T00:00:00Z,129.011,129.161,129.009,129.091,2030.0
2025-11-06T08:00:00Z,129.091,129.27,128.989,129.15,3690.0
2025-11-06T16:00:00Z,129.15,129.156,129.126,129.131,526.0
2025-11-07T00:00:00Z,129.131,129.131,128.979,128.999,1773.0
2025-11-07T08:00:00Z,128.999,129.199,128.949,129.089,4376.0
2025-11-07T16:00:00Z,129.089,129.101,129.034,129.039,509.0
2025-11-10T00:00:00Z,129.039,129.059,128.789,129.059,1908.0
2025-11-10T08:00:00Z,129.059,129.17,128.979,129.069,3107.0
2025-11-10T16:00:00Z,129.069,129.076,129.019,129.031,477.0
2025-11-11T00:00:00Z,129.031,129.091,128.959,129.04,1749.0
2025-11-11T08:00:00Z,129.04,129.251,129.019,129.201,2998.0
2025-11-11T16:00:00Z,129.201,129.241,129.199,129.241,305.0
2025-11-12T00:00:00Z,129.241,129.241,129.009,129.106,1931.0
2025-11-12T08:00:00Z,129.106,129.341,128.959,129.33,3744.0
2025-11-12T16:00:00Z,129.33,129.331,129.299,129.319,510.0
2025-11-13T00:00:00Z,129.319,129.381,129.17,129.256,2071.0
2025-11-13T08:00:00Z,129.256,129.279,128.839,128.889,4132.0
2025-11-13T16:00:00Z,128.889,128.891,128.839,128.849,539.0
2025-11-14T00:00:00Z,128.849,128.849,128.611,128.719,2717.0
